country,country_code,year,energy_source,class,issuance_irec,issuance_tigrs,issuance_ecogox,issuance_lgc,issuance_go,issuance_go_expire,issuance_go_cancel,issuance_ext,issuance_total,certified_mix,total_generation,residual_mix,total_co2,emission_factor,sources,methodology,issuance
Burkina Faso,BFA,2022,Hydro,RES,,,,,,,,,,,0.08,0.08,0.0,0.0,EMBERS,GO,
Burkina Faso,BFA,2022,Other (F),Fossil,,,,,,,,,,,1.43,1.43,940.0,657.3426573426574,EMBERS,GO,
Burkina Faso,BFA,2022,Solar,RES,,,,,,,,,,,0.09,0.09,0.0,0.0,EMBERS,GO,
Burkina Faso,BFA,2023,Bio,RES,,,,,,,,,,,0.09,0.09,20.0,222.22222222222223,EMBERS,GO,
Burkina Faso,BFA,2023,Hydro,RES,,,,,,,,,,,0.12,0.12,0.0,0.0,EMBERS,GO,
Burkina Faso,BFA,2023,Other (F),Fossil,,,,,,,,,,,1.43,1.43,940.0,657.3426573426574,EMBERS,GO,
Burkina Faso,BFA,2023,Solar,RES,0.056503,,,,,,,,0.056503,0.056503,0.09,0.033497,0.0,0.0,"I-REC, EMBERS",I-REC,I-REC(E)
Burkina Faso,BFA,2024,Solar,RES,0.108181,,,,,,,,0.108181,0.108181,,,,,I-REC,I-REC,I-REC(E)
Burundi,BDI,2020,Bio,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Burundi,BDI,2020,Hydro,RES,,,,,,,,,,,0.27,0.27,10.0,37.03703703703704,EMBERS,GO,
Burundi,BDI,2020,Other (F),Fossil,,,,,,,,,,,0.09,0.09,60.0,666.6666666666667,EMBERS,GO,
Burundi,BDI,2021,Bio,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Burundi,BDI,2021,Hydro,RES,,,,,,,,,,,0.26,0.26,10.0,38.46153846153846,EMBERS,GO,
Burundi,BDI,2021,Other (F),Fossil,,,,,,,,,,,0.12,0.12,80.0,666.6666666666667,EMBERS,GO,
Burundi,BDI,2022,Bio,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Burundi,BDI,2022,Hydro,RES,,,,,,,,,,,0.26,0.26,10.0,38.46153846153846,EMBERS,GO,
Burundi,BDI,2022,Other (F),Fossil,,,,,,,,,,,0.12,0.12,80.0,666.6666666666667,EMBERS,GO,
Burundi,BDI,2023,Bio,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Burundi,BDI,2023,Hydro,RES,,,,,,,,,,,0.26,0.26,10.0,38.46153846153846,EMBERS,GO,
Burundi,BDI,2023,Other (F),Fossil,,,,,,,,,,,0.12,0.12,80.0,666.6666666666667,EMBERS,GO,
Cabo Verde,CPV,2020,Other (F),Fossil,,,,,,,,,,,0.35,0.35,230.0,657.1428571428572,EMBERS,GO,
Cabo Verde,CPV,2020,Solar,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Cabo Verde,CPV,2020,Wind,RES,,,,,,,,,,,0.06,0.06,0.0,0.0,EMBERS,GO,
Cabo Verde,CPV,2021,Other (F),Fossil,,,,,,,,,,,0.35,0.35,230.0,657.1428571428572,EMBERS,GO,
Cabo Verde,CPV,2021,Solar,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Cabo Verde,CPV,2021,Wind,RES,,,,,,,,,,,0.07,0.07,0.0,0.0,EMBERS,GO,
Cabo Verde,CPV,2022,Other (F),Fossil,,,,,,,,,,,0.36,0.36,240.0,666.6666666666667,EMBERS,GO,
Cabo Verde,CPV,2022,Solar,RES,,,,,,,,,,,0.07,0.07,0.0,0.0,EMBERS,GO,
Cabo Verde,CPV,2022,Wind,RES,,,,,,,,,,,0.07,0.07,0.0,0.0,EMBERS,GO,
Cambodia,KHM,2020,Bio,RES,,,,,,,,,,,0.07,0.07,20.0,285.71428571428567,EMBERS,GO,
Cambodia,KHM,2020,Coal,Fossil,,,,,,,,,,,4.13,4.13,3540.0,857.1428571428571,EMBERS,GO,
Cambodia,KHM,2020,Hydro,RES,,,,,,,,,,,4.05,4.05,100.0,24.691358024691358,EMBERS,GO,
Cambodia,KHM,2020,Other (F),Fossil,,,,,,,,,,,0.4,0.4,260.0,650.0,EMBERS,GO,
Cambodia,KHM,2020,Solar,RES,,,,,,,,,,,0.31,0.31,10.0,32.25806451612903,EMBERS,GO,
Cambodia,KHM,2021,Bio,RES,,,,,,,,,,,0.05,0.05,10.0,200.0,EMBERS,GO,
Cambodia,KHM,2021,Coal,Fossil,,,,,,,,,,,3.65,3.65,3100.0,849.3150684931508,EMBERS,GO,
Cambodia,KHM,2021,Hydro,RES,,,,,,,,,,,5.25,5.25,120.0,22.857142857142858,EMBERS,GO,
Cambodia,KHM,2021,Other (F),Fossil,,,,,,,,,,,0.5,0.5,330.0,660.0,EMBERS,GO,
Cambodia,KHM,2021,Solar,RES,0.055397,,,,,,,,0.055397,0.055397,0.63,0.574603,30.0,47.61904761904762,"I-REC, EMBERS",I-REC,I-REC(E)
Cambodia,KHM,2022,Bio,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Cambodia,KHM,2022,Coal,Fossil,,,,,,,,,,,3.44,3.44,2870.0,834.3023255813954,EMBERS,GO,
Cambodia,KHM,2022,Hydro,RES,,,,,,,,,,,6.16,6.16,150.0,24.35064935064935,EMBERS,GO,
Cambodia,KHM,2022,Other (F),Fossil,,,,,,,,,,,0.31,0.31,200.0,645.1612903225806,EMBERS,GO,
Cambodia,KHM,2022,Solar,RES,0.113302339995,,,,,,,,0.113302339995,0.113302339995,0.73,0.616697660005,30.0,41.09589041095891,"I-REC, EMBERS",I-REC,I-REC(E)
Cambodia,KHM,2023,Bio,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Cambodia,KHM,2023,Coal,Fossil,,,,,,,,,,,7.59,7.59,6280.0,827.4044795783926,EMBERS,GO,
Cambodia,KHM,2023,Hydro,RES,,,,,,,,,,,5.32,5.32,130.0,24.43609022556391,EMBERS,GO,
Cambodia,KHM,2023,Other (F),Fossil,,,,,,,,,,,0.05,0.05,30.0,600.0,EMBERS,GO,
Cambodia,KHM,2023,Solar,RES,0.11401093,,,,,,,,0.11401093,0.11401093,0.8,0.6859890700000001,40.0,50.0,"I-REC, EMBERS",I-REC,I-REC(E)
Cambodia,KHM,2024,Bio,RES,,,,,,,,,,,0.03,0.03,10.0,333.33333333333337,EMBERS,GO,
Cambodia,KHM,2024,Coal,Fossil,,,,,,,,,,,8.82,8.82,7300.0,827.6643990929705,EMBERS,GO,
Cambodia,KHM,2024,Hydro,RES,,,,,,,,,,,5.3,5.3,130.0,24.528301886792455,EMBERS,GO,
Cambodia,KHM,2024,Other (F),Fossil,,,,,,,,,,,0.5,0.5,330.0,660.0,EMBERS,GO,
Cambodia,KHM,2024,Solar,RES,0.047968078,0.001402,,,,,,0.001402,0.049370078,0.049370078,1.07,1.0206299220000001,50.0,46.72897196261682,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Cameroon,CMR,2020,Bio,RES,,,,,,,,,,,0.04,0.04,10.0,250.0,EMBERS,GO,
Cameroon,CMR,2020,Gas,Fossil,,,,,,,,,,,2.68,2.68,2140.0,798.5074626865671,EMBERS,GO,
Cameroon,CMR,2020,Hydro,RES,,,,,,,,,,,5.23,5.23,120.0,22.94455066921606,EMBERS,GO,
Cameroon,CMR,2020,Other (F),Fossil,,,,,,,,,,,0.83,0.83,550.0,662.6506024096386,EMBERS,GO,
Cameroon,CMR,2020,Solar,RES,,,,,,,,,,,0.02,0.02,0.0,0.0,EMBERS,GO,
Cameroon,CMR,2021,Bio,RES,,,,,,,,,,,0.04,0.04,10.0,250.0,EMBERS,GO,
Cameroon,CMR,2021,Gas,Fossil,,,,,,,,,,,2.29,2.29,1830.0,799.1266375545852,EMBERS,GO,
Cameroon,CMR,2021,Hydro,RES,,,,,,,,,,,5.23,5.23,120.0,22.94455066921606,EMBERS,GO,
Cameroon,CMR,2021,Other (F),Fossil,,,,,,,,,,,0.83,0.83,550.0,662.6506024096386,EMBERS,GO,
Cameroon,CMR,2021,Solar,RES,,,,,,,,,,,0.02,0.02,0.0,0.0,EMBERS,GO,
Cameroon,CMR,2022,Bio,RES,,,,,,,,,,,0.04,0.04,10.0,250.0,EMBERS,GO,
Cameroon,CMR,2022,Gas,Fossil,,,,,,,,,,,1.99,1.99,1590.0,798.9949748743719,EMBERS,GO,
Cameroon,CMR,2022,Hydro,RES,,,,,,,,,,,5.23,5.23,120.0,22.94455066921606,EMBERS,GO,
Cameroon,CMR,2022,Other (F),Fossil,,,,,,,,,,,0.87,0.87,570.0,655.1724137931035,EMBERS,GO,
Cameroon,CMR,2022,Solar,RES,,,,,,,,,,,0.02,0.02,0.0,0.0,EMBERS,GO,
Cameroon,CMR,2023,Bio,RES,,,,,,,,,,,0.04,0.04,10.0,250.0,EMBERS,GO,
Cameroon,CMR,2023,Gas,Fossil,,,,,,,,,,,1.96,1.96,1560.0,795.9183673469388,EMBERS,GO,
Cameroon,CMR,2023,Hydro,RES,,,,,,,,,,,5.26,5.26,120.0,22.813688212927758,EMBERS,GO,
Cameroon,CMR,2023,Other (F),Fossil,,,,,,,,,,,1.05,1.05,690.0,657.1428571428571,EMBERS,GO,
Cameroon,CMR,2023,Solar,RES,,,,,,,,,,,0.02,0.02,0.0,0.0,EMBERS,GO,
Canada,CAN,2020,Bio,RES,,,,,,,,,,,10.41,10.41,2250.0,216.13832853025937,EMBERS,GO,
Canada,CAN,2020,Coal,Fossil,,,,,,,,,,,39.04,39.04,34490.0,883.452868852459,EMBERS,GO,
Canada,CAN,2020,Gas,Fossil,,,,,,,,,,,75.59,75.59,54560.0,721.7885963751819,EMBERS,GO,
Canada,CAN,2020,Hydro,RES,,,,,,,,,,,386.55,386.55,9180.0,23.748544819557626,EMBERS,GO,
Canada,CAN,2020,Nuclear,Nuclear,,,,,,,,,,,97.51,97.51,460.0,4.717464875397395,EMBERS,GO,
Canada,CAN,2020,Other (F),Fossil,,,,,,,,,,,6.96,6.96,4580.0,658.0459770114943,EMBERS,GO,
Canada,CAN,2020,Solar,RES,,,,,,,,,,,4.07,4.07,190.0,46.68304668304668,EMBERS,GO,
Canada,CAN,2020,Wind,RES,,,,,,,,,,,35.76,35.76,340.0,9.507829977628635,EMBERS,GO,
Canada,CAN,2021,Bio,RES,,,,,,,,,,,10.55,10.55,2280.0,216.11374407582937,EMBERS,GO,
Canada,CAN,2021,Coal,Fossil,,,,,,,,,,,34.83,34.83,30820.0,884.8693654895205,EMBERS,GO,
Canada,CAN,2021,Gas,Fossil,,,,,,,,,,,83.6,83.6,60340.0,721.7703349282297,EMBERS,GO,
Canada,CAN,2021,Hydro,RES,,,,,,,,,,,382.43,382.43,9090.0,23.769055774913056,EMBERS,GO,
Canada,CAN,2021,Nuclear,Nuclear,,,,,,,,,,,91.98,91.98,430.0,4.674929332463579,EMBERS,GO,
Canada,CAN,2021,Other (F),Fossil,,,,,,,,,,,6.6,6.6,4340.0,657.5757575757576,EMBERS,GO,
Canada,CAN,2021,Solar,RES,,,,,,,,,,,5.11,5.11,240.0,46.96673189823874,EMBERS,GO,
Canada,CAN,2021,Wind,RES,,,,,,,,,,,37.3,37.3,350.0,9.383378016085791,EMBERS,GO,
Canada,CAN,2022,Bio,RES,,,,,,,,,,,9.52,9.52,2060.0,216.38655462184875,EMBERS,GO,
Canada,CAN,2022,Coal,Fossil,,,,,,,,,,,26.49,26.49,23500.0,887.1272178180446,EMBERS,GO,
Canada,CAN,2022,Gas,Fossil,,,,,,,,,,,90.44,90.44,65280.0,721.8045112781955,EMBERS,GO,
Canada,CAN,2022,Hydro,RES,,,,,,,,,,,397.73,397.73,9450.0,23.75983707540291,EMBERS,GO,
Canada,CAN,2022,Nuclear,Nuclear,,,,,,,,,,,86.63,86.63,410.0,4.732771557197276,EMBERS,GO,
Canada,CAN,2022,Other (F),Fossil,,,,,,,,,,,8.05,8.05,5300.0,658.3850931677018,EMBERS,GO,
Canada,CAN,2022,Solar,RES,,,,,,,,,,,5.74,5.74,270.0,47.038327526132406,EMBERS,GO,
Canada,CAN,2022,Wind,RES,,,,,,,,,,,39.48,39.48,380.0,9.625126646403244,EMBERS,GO,
Canada,CAN,2023,Bio,RES,,,,,,,,,,,9.8,9.8,2120.0,216.32653061224488,EMBERS,GO,
Canada,CAN,2023,Coal,Fossil,,,,,,,,,,,23.74,23.74,21070.0,887.5315922493683,EMBERS,GO,
Canada,CAN,2023,Gas,Fossil,,,,,,,,,,,102.88,102.88,74260.0,721.8118195956455,EMBERS,GO,
Canada,CAN,2023,Hydro,RES,,,,,,,,,,,360.74,360.74,8570.0,23.756722293064257,EMBERS,GO,
Canada,CAN,2023,Nuclear,Nuclear,,,,,,,,,,,88.43,88.43,410.0,4.636435598778695,EMBERS,GO,
Canada,CAN,2023,Other (F),Fossil,,,,,,,,,,,6.89,6.89,4530.0,657.4746008708273,EMBERS,GO,
Canada,CAN,2023,Solar,RES,,,,,,,,,,,8.4,8.4,400.0,47.61904761904762,EMBERS,GO,
Canada,CAN,2023,Wind,RES,,,,,,,,,,,40.51,40.51,390.0,9.627252530239447,EMBERS,GO,
Canada,CAN,2024,Bio,RES,,,,,,,,,,,9.83,9.83,2130.0,216.68362156663275,EMBERS,GO,
Canada,CAN,2024,Coal,Fossil,,,,,,,,,,,25.14,25.14,22310.0,887.4303898170247,EMBERS,GO,
Canada,CAN,2024,Gas,Fossil,,,,,,,,,,,109.6,109.6,79110.0,721.8065693430657,EMBERS,GO,
Canada,CAN,2024,Hydro,RES,,,,,,,,,,,343.2,343.2,8150.0,23.747086247086248,EMBERS,GO,
Canada,CAN,2024,Nuclear,Nuclear,,,,,,,,,,,85.47,85.47,400.0,4.68000468000468,EMBERS,GO,
Canada,CAN,2024,Other (F),Fossil,,,,,,,,,,,7.3,7.3,4800.0,657.5342465753425,EMBERS,GO,
Canada,CAN,2024,Solar,RES,,,,,,,,,,,9.42,9.42,450.0,47.77070063694268,EMBERS,GO,
Canada,CAN,2024,Wind,RES,,,,,,,,,,,46.83,46.83,450.0,9.609224855861628,EMBERS,GO,
Cayman Islands,CYM,2020,Other (F),Fossil,,,,,,,,,,,0.67,0.67,440.0,656.7164179104477,EMBERS,GO,
Cayman Islands,CYM,2020,Solar,RES,,,,,,,,,,,0.02,0.02,0.0,0.0,EMBERS,GO,
Cayman Islands,CYM,2021,Other (F),Fossil,,,,,,,,,,,0.68,0.68,450.0,661.7647058823529,EMBERS,GO,
Cayman Islands,CYM,2021,Solar,RES,,,,,,,,,,,0.02,0.02,0.0,0.0,EMBERS,GO,
Cayman Islands,CYM,2022,Other (F),Fossil,,,,,,,,,,,0.68,0.68,450.0,661.7647058823529,EMBERS,GO,
Cayman Islands,CYM,2022,Solar,RES,,,,,,,,,,,0.02,0.02,0.0,0.0,EMBERS,GO,
Cayman Islands,CYM,2023,Other (F),Fossil,,,,,,,,,,,0.68,0.68,450.0,661.7647058823529,EMBERS,GO,
Cayman Islands,CYM,2023,Solar,RES,,,,,,,,,,,0.02,0.02,0.0,0.0,EMBERS,GO,
Central African Republic,CAF,2020,Hydro,RES,,,,,,,,,,,0.15,0.15,0.0,0.0,EMBERS,GO,
Central African Republic,CAF,2021,Hydro,RES,,,,,,,,,,,0.15,0.15,0.0,0.0,EMBERS,GO,
Central African Republic,CAF,2022,Hydro,RES,,,,,,,,,,,0.14,0.14,0.0,0.0,EMBERS,GO,
Chad,TCD,2020,Bio,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Chad,TCD,2020,Other (F),Fossil,,,,,,,,,,,0.33,0.33,220.0,666.6666666666666,EMBERS,GO,
Chad,TCD,2020,Wind,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Chad,TCD,2021,Bio,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Chad,TCD,2021,Other (F),Fossil,,,,,,,,,,,0.41,0.41,270.0,658.5365853658537,EMBERS,GO,
Chad,TCD,2021,Wind,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Chad,TCD,2022,Bio,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Chad,TCD,2022,Other (F),Fossil,,,,,,,,,,,0.37,0.37,240.0,648.6486486486486,EMBERS,GO,
Chad,TCD,2022,Wind,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Chad,TCD,2023,Solar,RES,0.000926,,,,,,,,0.000926,0.000926,,,,,I-REC,I-REC,I-REC(E)
Chad,TCD,2024,Solar,RES,0.000237,,,,,,,,0.000237,0.000237,,,,,I-REC,I-REC,I-REC(E)
Chile,CHL,2020,Bio,RES,,,,,,,,,,,5.24,5.24,1210.0,230.91603053435114,EMBERS,GO,
Chile,CHL,2020,Coal,Fossil,,,,,,,,,,,26.07,26.07,24160.0,926.7357115458382,EMBERS,GO,
Chile,CHL,2020,Gas,Fossil,,,,,,,,,,,15.29,15.29,8990.0,587.9659908436887,EMBERS,GO,
Chile,CHL,2020,Hydro,RES,1.088818,,,,,,,,1.088818,1.088818,21.93,20.841182,530.0,24.16780665754674,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2020,Other (F),Fossil,,,,,,,,,,,1.73,1.73,1210.0,699.4219653179191,EMBERS,GO,
Chile,CHL,2020,Other (R),RES,,,,,,,,,,,0.24,0.24,10.0,41.66666666666667,EMBERS,GO,
Chile,CHL,2020,Solar,RES,0.6332,,,,,,,,0.6332,0.6332,7.53,6.896800000000001,360.0,47.808764940239044,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2020,Wind,RES,0.18121500000000001,,,,,,,,0.18121500000000001,0.18121500000000001,5.55,5.368785,40.0,7.207207207207207,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2021,Bio,RES,,,,,,,,,,,5.61,5.61,1290.0,229.94652406417111,EMBERS,GO,
Chile,CHL,2021,Coal,Fossil,,,,,,,,,,,25.1,25.1,23250.0,926.2948207171314,EMBERS,GO,
Chile,CHL,2021,Gas,Fossil,,,,,,,,,,,15.9,15.9,9350.0,588.0503144654087,EMBERS,GO,
Chile,CHL,2021,Hydro,RES,7.620190999999999,,,,,,,,7.620190999999999,7.620190999999999,18.96,11.339809000000002,460.0,24.261603375527425,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2021,Other (F),Fossil,,,,,,,,,,,3.06,3.06,2140.0,699.3464052287582,EMBERS,GO,
Chile,CHL,2021,Other (R),RES,,,,,,,,,,,0.32,0.32,10.0,31.25,EMBERS,GO,
Chile,CHL,2021,Solar,RES,3.1935409999999997,,,,,,,,3.1935409999999997,3.1935409999999997,10.56,7.366459000000001,510.0,48.29545454545454,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2021,Wind,RES,1.309021,,,,,,,,1.309021,1.309021,7.62,6.310979,60.0,7.874015748031496,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2022,Bio,RES,,,,,,,,,,,4.64,4.64,1070.0,230.6034482758621,EMBERS,GO,
Chile,CHL,2022,Coal,Fossil,,,,,,,,,,,21.52,21.52,19930.0,926.1152416356878,EMBERS,GO,
Chile,CHL,2022,Gas,Fossil,,,,,,,,,,,16.09,16.09,9460.0,587.9428216283405,EMBERS,GO,
Chile,CHL,2022,Hydro,RES,10.260970252694,,,,,,,,10.260970252694,10.260970252694,20.68,10.419029747306,500.0,24.177949709864603,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2022,Other (F),Fossil,,,,,,,,,,,3.06,3.06,2140.0,699.3464052287582,EMBERS,GO,
Chile,CHL,2022,Other (R),RES,,,,,,,,,,,0.46,0.46,20.0,43.47826086956522,EMBERS,GO,
Chile,CHL,2022,Solar,RES,5.300767020624,,,,,,,,5.300767020624,5.300767020624,15.71,10.409232979376,750.0,47.740292807129215,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2022,Wind,RES,2.376213194171,,,,,,,,2.376213194171,2.376213194171,8.88,6.503786805829001,70.0,7.882882882882882,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2023,Bio,RES,,,,,,,,,,,5.2,5.2,1200.0,230.76923076923077,EMBERS,GO,
Chile,CHL,2023,Coal,Fossil,,,,,,,,,,,15.16,15.16,14030.0,925.4617414248021,EMBERS,GO,
Chile,CHL,2023,Gas,Fossil,,,,,,,,,,,13.49,13.49,7930.0,587.8428465530022,EMBERS,GO,
Chile,CHL,2023,Hydro,RES,13.177018747577,,,,,,,,13.177018747577,13.177018747577,23.3,10.122981252423001,560.0,24.034334763948497,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2023,Other (F),Fossil,,,,,,,,,,,2.56,2.56,1790.0,699.21875,EMBERS,GO,
Chile,CHL,2023,Other (R),RES,,,,,,,,,,,0.44,0.44,20.0,45.45454545454545,EMBERS,GO,
Chile,CHL,2023,Solar,RES,6.090571896867,,,,,,,,6.090571896867,6.090571896867,18.06,11.969428103132998,870.0,48.17275747508306,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2023,Wind,RES,4.546355207585,,,,,,,,4.546355207585,4.546355207585,9.46,4.913644792415001,70.0,7.399577167019027,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2024,Bio,RES,,,,,,,,,,,5.17,5.17,1190.0,230.17408123791103,EMBERS,GO,
Chile,CHL,2024,Coal,Fossil,,,,,,,,,,,14.1,14.1,13050.0,925.531914893617,EMBERS,GO,
Chile,CHL,2024,Gas,Fossil,,,,,,,,,,,10.35,10.35,6090.0,588.4057971014493,EMBERS,GO,
Chile,CHL,2024,Hydro,RES,12.512226309362,,,,,,,,12.512226309362,12.512226309362,26.41,13.897773690638001,630.0,23.854600530102235,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2024,Other (F),Fossil,,,,,,,,,,,2.42,2.42,1690.0,698.3471074380166,EMBERS,GO,
Chile,CHL,2024,Other (R),RES,,,,,,,,,,,0.31,0.31,10.0,32.25806451612903,EMBERS,GO,
Chile,CHL,2024,Solar,RES,6.6908753438,,,,,,,,6.6908753438,6.6908753438,19.92,13.229124656200002,960.0,48.192771084337345,"I-REC, EMBERS",I-REC,I-REC(E)
Chile,CHL,2024,Wind,RES,5.9223638657210005,,,,,,,,5.9223638657210005,5.9223638657210005,10.58,4.657636134279,80.0,7.561436672967864,"I-REC, EMBERS",I-REC,I-REC(E)
China,CHN,2020,Bio,RES,0.37661,,,,,,,,0.37661,0.37661,135.7,135.32339,29340.0,216.21223286661757,"I-REC, EMBERS",I-REC,I-REC(E)
China,CHN,2020,Coal,Fossil,,,,,,,,,,,4921.89,4921.89,4487540.0,911.7513800592861,EMBERS,GO,
China,CHN,2020,Gas,Fossil,,,,,,,,,,,252.5,252.5,112180.0,444.2772277227723,EMBERS,GO,
China,CHN,2020,Hydro,RES,4.573762,,,,,,,,4.573762,4.573762,1321.71,1317.136238,31400.0,23.757102541404695,"I-REC, EMBERS",I-REC,I-REC(E)
China,CHN,2020,Nuclear,Nuclear,,,,,,,,,,,366.2,366.2,2029.9999999999998,5.543418896777717,EMBERS,GO,
China,CHN,2020,Other (F),Fossil,,,,,,,,,,,53.47,53.47,35180.0,657.9390312324668,EMBERS,GO,
China,CHN,2020,Solar,RES,0.20486000000000001,0.107326,,,,,,0.107326,0.312186,0.312186,261.1,260.787814,12410.0,47.52968211413251,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
China,CHN,2020,Wind,RES,9.303609,0.042247,,,,,,0.042247,9.345856,9.345856,466.5,457.154144,5990.0,12.840300107181136,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
China,CHN,2021,Bio,RES,0.365097,,,,,,,,0.365097,0.365097,166.0,165.634903,35890.0,216.20481927710844,"I-REC, EMBERS",I-REC,I-REC(E)
China,CHN,2021,Coal,Fossil,,,,,,,,,,,5333.8,5333.8,4853660.0,909.9816266076718,EMBERS,GO,
China,CHN,2021,Gas,Fossil,,,,,,,,,,,287.1,287.1,127550.0,444.27028909787526,EMBERS,GO,
China,CHN,2021,Hydro,RES,49.601875,0.02354,,,,,,0.02354,49.625415,49.625415,1300.0,1250.374585,30890.0,23.76153846153846,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
China,CHN,2021,Nuclear,Nuclear,,,,,,,,,,,407.5,407.5,2260.0,5.54601226993865,EMBERS,GO,
China,CHN,2021,Other (F),Fossil,,,,,,,,,,,57.06,57.06,37550.0,658.0792148615492,EMBERS,GO,
China,CHN,2021,Solar,RES,1.03257,0.19326,,,,,,0.19326,1.22583,1.22583,327.0,325.77417,15540.0,47.522935779816514,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
China,CHN,2021,Wind,RES,16.207562,0.185258,,,,,,0.185258,16.39282,16.39282,655.8,639.4071799999999,8680.0,13.235742604452579,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
China,CHN,2022,Bio,RES,0.2781814,,,,,,,,0.2781814,0.2781814,182.6,182.3218186,39480.0,216.21029572836804,"I-REC, EMBERS",I-REC,I-REC(E)
China,CHN,2022,Coal,Fossil,,,,,,,,,,,5414.72,5414.72,4920510.0,908.7284291708528,EMBERS,GO,
China,CHN,2022,Gas,Fossil,,,,,,,,,,,275.62,275.62,122450.0,444.27109788839704,EMBERS,GO,
China,CHN,2022,Hydro,RES,45.33656091607,0.16479500000000002,,,,,,0.16479500000000002,45.50135591607,45.50135591607,1298.12,1252.61864408393,30840.0,23.75743382738114,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
China,CHN,2022,Nuclear,Nuclear,,,,,,,,,,,417.78,417.78,2310.0,5.529225908372828,EMBERS,GO,
China,CHN,2022,Other (F),Fossil,,,,,,,,,,,69.93,69.93,46010.0,657.9436579436579,EMBERS,GO,
China,CHN,2022,Solar,RES,4.3890180234309994,0.187703,,,,,,0.187703,4.576721023430999,4.576721023430999,427.27,422.693278976569,20300.0,47.51094155920144,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
China,CHN,2022,Wind,RES,21.873606821,0.076235,,,,,,0.076235,21.949841821,21.949841821,762.67,740.720158179,10120.0,13.269172774594518,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
China,CHN,2023,Bio,RES,0.10197870699,,,,,,,,0.10197870699,0.10197870699,198.2,198.09802129301,42850.0,216.19576185671042,"I-REC, EMBERS",I-REC,I-REC(E)
China,CHN,2023,Coal,Fossil,,,,,,,,,,,5752.74,5752.74,5221680.0,907.6857288874519,EMBERS,GO,
China,CHN,2023,Gas,Fossil,,,,,,,,,,,297.8,297.8,132310.0,444.2914707857622,EMBERS,GO,
China,CHN,2023,Hydro,RES,43.888968151876,0.008643,,,,,,0.008643,43.897611151876,43.897611151876,1226.0,1182.102388848124,29130.0,23.760195758564436,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
China,CHN,2023,Nuclear,Nuclear,,,,,,,,,,,434.72,434.72,2410.0,5.543798306956202,EMBERS,GO,
China,CHN,2023,Other (F),Fossil,,,,,,,,,,,76.97,76.97,50650.0,658.0485903598804,EMBERS,GO,
China,CHN,2023,Solar,RES,6.451079924603,0.105423,,,,,,0.105423,6.556502924603,6.556502924603,584.15,577.593497075397,27760.0,47.52204057177095,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
China,CHN,2023,Wind,RES,11.970691724221,0.021469,,,,,,0.021469,11.992160724221,11.992160724221,885.87,873.877839275779,11760.0,13.275085509160487,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
China,CHN,2024,Bio,RES,,,,,,,,,,,208.5,208.5,45080.0,216.21103117505996,EMBERS,GO,
