country,country_code,year,total_generation,total_co2,total_certified,perc_tracked_total,perc_residual,perc_tracked_renewables,perc_green,residualmix_gco2kwh,methodology
Lithuania,LTU,2024,7.32,1020.0,4.685268000000001,64.00639344262295,35.99360655737705,79.6814285714286,80.32786885245899,,GO
Luxembourg,LUX,2020,1.22,200.0,0.639958,52.4555737704918,47.5444262295082,65.97505154639177,79.50819672131148,,GO
Luxembourg,LUX,2021,1.23,200.0,0.717339,58.32024390243902,41.67975609756098,72.45848484848484,80.48780487804879,,GO
Luxembourg,LUX,2022,1.2,170.0,0.6293630000000001,52.446916666666674,47.553083333333326,61.10320388349516,85.83333333333334,,GO
Luxembourg,LUX,2023,1.39,170.0,0.66831,48.079856115107916,51.920143884892084,53.89596774193548,89.20863309352518,,GO
Luxembourg,LUX,2024,1.56,210.0,0.806248,51.6825641025641,48.3174358974359,57.18070921985816,90.38461538461537,,GO
Macao,MAC,2020,0.56,270.0,0,0.0,100.0,0.0,33.92857142857142,,GO
Macao,MAC,2021,0.5,230.0,0,0.0,100.0,0.0,42.0,,GO
Macao,MAC,2022,0.49,220.0,0,0.0,100.0,0.0,40.816326530612244,,GO
Madagascar,MDG,2020,2.16,900.0,0,0.0,100.0,0.0,40.74074074074074,,GO
Madagascar,MDG,2021,2.53,1230.0,0,0.0,100.0,0.0,33.20158102766799,,GO
Madagascar,MDG,2022,2.64,1260.0,0,0.0,100.0,0.0,35.22727272727273,,GO
Malawi,MWI,2020,1.75,60.0,0,0.0,100.0,0.0,99.42857142857143,,GO
Malawi,MWI,2021,1.83,100.0,0,0.0,100.0,0.0,95.62841530054644,,GO
Malawi,MWI,2022,1.83,100.0,0,0.0,100.0,0.0,95.62841530054644,,GO
Malaysia,MYS,2020,174.01,110270.0,1.078832,0.6199827596115166,99.38001724038848,3.5267473030402092,17.579449456927765,,I-REC
Malaysia,MYS,2021,175.21,107130.0,1.7440890000000002,0.9954277723874208,99.00457222761258,5.1707352505188275,19.251184293133953,,I-REC
Malaysia,MYS,2022,183.63,110920.0,11.602130143031001,6.318210609939008,93.681789390061,32.44443552301735,19.473942166312693,,I-REC
Malaysia,MYS,2023,187.8,114160.0,10.598467627652,5.643486489697549,94.35651351030245,29.45655260603668,19.158679446219384,,I-REC
Malaysia,MYS,2024,198.22,119810.0,12.612914378110002,6.363088678291798,93.6369113217082,32.34080609771796,19.675108465341538,,I-REC
Maldives,MDV,2020,0.8200000000000001,510.0,0,0.0,100.0,0.0,4.878048780487805,,GO
Maldives,MDV,2021,0.8400000000000001,520.0,0,0.0,100.0,0.0,5.952380952380952,,GO
Maldives,MDV,2022,0.8500000000000001,520.0,0,0.0,100.0,0.0,7.058823529411764,,GO
Maldives,MDV,2023,0.8500000000000001,520.0,0,0.0,100.0,0.0,7.058823529411764,,GO
Mali,MLI,2020,3.94,1580.0,0,0.0,100.0,0.0,40.86294416243655,,GO
Mali,MLI,2021,3.9400000000000004,1640.0,0,0.0,100.0,0.0,39.086294416243646,,GO
Mali,MLI,2022,4.34,1700.0,0,0.0,100.0,0.0,42.857142857142854,,GO
Mali,MLI,2023,4.36,1720.0,0,0.0,100.0,0.0,42.66055045871559,,GO
Malta,MLT,2020,2.15,1090.0,0,0.0,100.0,0.0,11.627906976744185,,GO
Malta,MLT,2021,2.2199999999999998,1120.0,0,0.0,100.0,0.0,12.162162162162165,,GO
Malta,MLT,2022,2.3,1150.0,0,0.0,100.0,0.0,13.043478260869565,,GO
Malta,MLT,2023,2.3499999999999996,1160.0,0,0.0,100.0,0.0,13.617021276595748,,GO
Malta,MLT,2024,2.21,1070.0,0,0.0,100.0,0.0,16.7420814479638,,GO
Martinique,MTQ,2020,1.5,810.0,0,0.0,100.0,0.0,22.666666666666664,,GO
Martinique,MTQ,2021,1.5099999999999998,790.0,0,0.0,100.0,0.0,25.16556291390729,,GO
Martinique,MTQ,2022,1.49,770.0,0,0.0,100.0,0.0,26.174496644295296,,GO
Mauritania,MRT,2020,1.63,770.0,0,0.0,100.0,0.0,28.834355828220858,,GO
Mauritania,MRT,2021,1.5799999999999998,750.0,0,0.0,100.0,0.0,28.48101265822785,,GO
Mauritania,MRT,2022,1.64,790.0,0,0.0,100.0,0.0,27.439024390243897,,GO
Mauritania,MRT,2024,0.0,0.0,0.04518,,100.0,,,,I-REC
Mauritius,MUS,2020,2.9,1780.0,0.145834,5.028758620689655,94.97124137931034,20.83342857142857,24.13793103448276,,I-REC
Mauritius,MUS,2021,2.99,1880.0,0.135737,4.539698996655519,95.46030100334448,21.20890625,21.40468227424749,,I-REC
Mauritius,MUS,2022,3.12,1920.0,0.116362576,3.7295697435897432,96.27043025641025,19.075832131147543,19.55128205128205,,I-REC
Mauritius,MUS,2023,3.2700000000000005,2070.0,0.11289909766,3.4525717938837914,96.54742820611621,19.806859238596488,17.431192660550458,,I-REC
Mauritius,MUS,2024,0.0,0.0,0.10710719688,,100.0,,,,I-REC
Mexico,MEX,2020,325.73,157670.0,1.9666540000000001,0.6037681515365487,99.39623184846346,2.8350209024073805,21.29677954133792,,I-REC
Mexico,MEX,2021,328.59,149920.0,5.73983704908,1.7468081953437415,98.25319180465625,6.992126993641125,24.982500989074534,,I-REC
Mexico,MEX,2022,340.15000000000003,157960.0,7.398232155546999,2.1749910790965745,97.82500892090343,8.899593595028268,24.439217992062325,,I-REC
Mexico,MEX,2023,351.7,172000.0,9.362644386566,2.6621109998765995,97.3378890001234,13.13502298900954,20.267273244242254,,I-REC
Mexico,MEX,2024,355.18,171600.0,10.003243502277,2.8163870438304524,97.18361295616955,13.337658003036,21.1160538318599,,I-REC
Moldova,MDA,2020,6.180000000000001,4160.0,0,0.0,100.0,0.0,5.825242718446602,,GO
Moldova,MDA,2021,6.66,4450.0,0,0.0,100.0,0.0,6.606606606606606,,GO
Moldova,MDA,2022,5.33,3450.0,0,0.0,100.0,0.0,9.568480300187618,,GO
Moldova,MDA,2023,5.05,3160.0,0,0.0,100.0,0.0,12.079207920792081,,GO
Moldova,MDA,2024,5.21,3280.0,0,0.0,100.0,0.0,11.708253358925145,,GO
Mongolia,MNG,2020,6.640000000000001,5160.0,0,0.0,100.0,0.0,10.240963855421684,,GO
Mongolia,MNG,2021,7.4399999999999995,5730.0,0,0.0,100.0,0.0,11.155913978494624,,GO
Mongolia,MNG,2022,7.75,6060.0,0.023090648000000002,0.29794384516129035,99.70205615483871,3.038243157894737,9.806451612903226,,I-REC
Mongolia,MNG,2023,7.91,6210.0,0.050998303999999994,0.64473203539823,99.35526796460177,6.710303157894735,9.608091024020228,,I-REC
Mongolia,MNG,2024,8.379999999999999,6570.0,0.023999172,0.28638630071599047,99.71361369928401,2.9628607407407404,9.665871121718379,,I-REC
Montenegro,MNE,2020,3.39,1680.0,0,0.0,100.0,0.0,52.21238938053098,,GO
Montenegro,MNE,2021,3.7699999999999996,1510.0,0,0.0,100.0,0.0,61.80371352785146,,GO
Montenegro,MNE,2022,3.31,1600.0,0,0.0,100.0,0.0,53.17220543806647,,GO
Montenegro,MNE,2023,4.22,1720.0,0,0.0,100.0,0.0,61.13744075829385,,GO
Montenegro,MNE,2024,3.7,1530.0,0,0.0,100.0,0.0,60.27027027027027,,GO
Montserrat,MSR,2020,0.01,10.0,0,0.0,100.0,,0.0,,GO
Montserrat,MSR,2021,0.01,10.0,0,0.0,100.0,,0.0,,GO
Montserrat,MSR,2022,0.01,10.0,0,0.0,100.0,,0.0,,GO
Morocco,MAR,2020,38.8,25050.0,0.060275,0.15534793814432993,99.84465206185567,0.8101478494623657,19.175257731958766,,I-REC
Morocco,MAR,2021,41.3,26430.0,0.066267,0.16045278450363198,99.83954721549637,0.8101100244498779,19.80629539951574,,I-REC
Morocco,MAR,2022,41.41,27440.0,0.090057,0.21747645496256943,99.78252354503744,1.1959760956175298,18.184013523303552,,I-REC
Morocco,MAR,2023,42.459999999999994,26190.0,0.151105,0.35587611869995295,99.64412388130005,1.638882863340564,21.714554875176635,,I-REC
Morocco,MAR,2024,43.85,25330.0,0.480473817563,1.0957213627434434,98.90427863725655,4.1384480410249775,26.476624857468643,,I-REC
Mozambique,MOZ,2020,19.02,2440.0,0,0.0,100.0,0.0,83.49106203995792,,GO
Mozambique,MOZ,2021,18.86,2480.0,0,0.0,100.0,0.0,82.97985153764581,,GO
Mozambique,MOZ,2022,19.560000000000002,2500.0,0,0.0,100.0,0.0,83.69120654396728,,GO
Mozambique,MOZ,2023,19.560000000000002,2500.0,0,0.0,100.0,0.0,83.69120654396728,,GO
Myanmar,MMR,2020,18.78,9150.0,0,0.0,100.0,0.0,48.66879659211927,,GO
Myanmar,MMR,2021,19.98,9680.0,0,0.0,100.0,0.0,49.349349349349346,,GO
Myanmar,MMR,2022,23.25,13110.0,0,0.0,100.0,0.0,40.86021505376344,,GO
Myanmar,MMR,2023,25.689999999999998,15130.0,0,0.0,100.0,0.0,38.18606461658233,,GO
Myanmar,MMR,2024,24.68,14060.0,0.003824763,0.015497418962722852,99.98450258103728,0.03851725075528701,40.235008103727715,,I-REC
N Cyprus,CYP,2020,4.85,2820.0,0.0076449999999999955,0.15762886597938136,99.84237113402062,1.274166666666666,12.371134020618557,,I-REC
N Cyprus,CYP,2021,5.119999999999999,2890.0,0.009914000000000003,0.19363281250000008,99.8063671875,1.2710256410256413,15.234375000000004,,I-REC
N Cyprus,CYP,2022,5.26,2920.0,0.06088499999999998,1.157509505703422,98.84249049429658,6.918749999999998,16.730038022813687,,I-REC
N Cyprus,CYP,2023,5.31,2840.0,0.091027,1.714256120527307,98.28574387947269,8.507196261682243,20.150659133709983,,I-REC
N Cyprus,CYP,2024,5.720000000000001,2930.0,0.07705299999999998,1.3470804195804191,98.65291958041958,5.665661764705881,23.776223776223777,,GO
Namibia,NAM,2020,2.0,120.0,0,0.0,100.0,0.0,96.5,,GO
Namibia,NAM,2021,1.51,70.0,0,0.0,100.0,0.0,97.35099337748345,,GO
Namibia,NAM,2022,1.32,60.0,0.006942224,0.5259260606060606,99.47407393939395,0.5340172307692308,98.48484848484848,,I-REC
Namibia,NAM,2023,1.8900000000000001,90.0,0.004333668000000001,0.22929460317460318,99.77070539682539,0.23425232432432433,97.88359788359789,,I-REC
Namibia,NAM,2024,0.0,0.0,0.013527809999999998,,100.0,,,,I-REC
Nauru,NRU,2020,0.04,30.0,0,0.0,100.0,,0.0,,GO
Nauru,NRU,2021,0.04,30.0,0,0.0,100.0,,0.0,,GO
Nauru,NRU,2022,0.04,30.0,0,0.0,100.0,,0.0,,GO
Nauru,NRU,2023,0.04,30.0,0,0.0,100.0,,0.0,,GO
Nepal,NPL,2020,6.18,140.0,0,0.0,100.0,0.0,100.0,,GO
Nepal,NPL,2021,9.629999999999999,230.0,0,0.0,100.0,0.0,100.0,,GO
Nepal,NPL,2022,10.7,250.0,0,0.0,100.0,0.0,100.0,,GO
Nepal,NPL,2023,0.0,0.0,1.08e-06,,100.0,,,,I-REC
Nepal,NPL,2024,0.0,0.0,0.032547142186,,100.0,,,,I-REC
Netherlands,NLD,2020,121.96000000000001,41820.0,79.07717199999999,64.83861265988847,35.16138734011153,73.4116987473266,26.83666775992129,,GO
Netherlands,NLD,2021,120.8,42550.0,77.149228,63.865254966887406,36.134745033112594,75.70241883519208,33.402317880794705,,GO
Netherlands,NLD,2022,119.79,39060.0,55.88637399999999,46.653622172134554,53.346377827865446,43.76529522219904,40.011687119125135,,GO
Netherlands,NLD,2023,119.94,32110.0,75.05154399999999,62.5742404535601,37.4257595464399,68.87666783707867,47.49041187260296,,GO
Netherlands,NLD,2024,123.36,31000.0,86.366883,70.01206468871595,29.987935311284048,78.5060849579965,51.14299610894941,,GO
New Caledonia,NCL,2020,3.24,2200.0,0,0.0,100.0,0.0,15.74074074074074,,GO
New Caledonia,NCL,2021,2.91,1800.0,0,0.0,100.0,0.0,22.33676975945017,,GO
New Caledonia,NCL,2022,3.09,1810.0,0,0.0,100.0,0.0,26.213592233009713,,GO
New Zealand,NZL,2020,43.35,6180.0,0,0.0,100.0,0.0,80.92272202998846,,GO
New Zealand,NZL,2021,43.55,6340.0,0,0.0,100.0,0.0,81.72215843857634,,GO
New Zealand,NZL,2022,43.78,4940.0,0,0.0,100.0,0.0,85.8839652809502,,GO
New Zealand,NZL,2023,43.86,4580.0,0,0.0,100.0,0.0,87.64249886000911,,GO
New Zealand,NZL,2024,44.46,5340.0,0.07862597025000001,0.17684653677462892,99.82315346322537,0.20789521483342155,85.0652271704903,,I-REC
Nicaragua,NIC,2020,3.79,950.0,0,0.0,100.0,0.0,69.92084432717677,,GO
Nicaragua,NIC,2021,4.21,1100.0,0,0.0,100.0,0.0,69.12114014251782,,GO
Nicaragua,NIC,2022,4.32,1250.0,0,0.0,100.0,0.0,64.12037037037037,,GO
Nicaragua,NIC,2023,4.37,1260.0,0,0.0,100.0,0.0,64.53089244851257,,GO
Nicaragua,NIC,2024,0.0,0.0,0.067985,,100.0,,,,I-REC
Niger,NER,2020,0.67,480.0,0,0.0,100.0,0.0,2.9850746268656714,,GO
Niger,NER,2021,0.71,500.0,0,0.0,100.0,0.0,2.8169014084507045,,GO
Niger,NER,2022,0.79,550.0,0,0.0,100.0,0.0,2.5316455696202533,,GO
Niger,NER,2023,0.8,550.0,0,0.0,100.0,0.0,2.5,,GO
Nigeria,NGA,2020,38.0,19890.0,0.037183,0.09784999999999999,99.90215,0.4760947503201024,20.55263157894737,,I-REC
Nigeria,NGA,2021,39.2,20490.0,0.18521699999999996,0.4724923469387754,99.52750765306122,2.2866296296296293,20.663265306122447,,I-REC
Nigeria,NGA,2022,38.0,18900.0,0.248318,0.6534684210526316,99.34653157894736,2.644494142705005,24.710526315789476,,I-REC
Nigeria,NGA,2023,42.510000000000005,21630.0,0.11034227682,0.25956781185603384,99.74043218814397,1.1340418994861254,22.88873206304399,,I-REC
Nigeria,NGA,2024,40.13,20380.0,0.32820225565000005,0.8178476343134813,99.18215236568652,3.551972463744589,23.025168203339145,,I-REC
North Korea,PRK,2020,24.1,10230.0,0,0.0,100.0,0.0,53.52697095435685,,GO
North Korea,PRK,2021,25.630000000000003,8780.0,0,0.0,100.0,0.0,63.32422941865001,,GO
North Korea,PRK,2022,26.55,9140.0,0,0.0,100.0,0.0,63.088512241054616,,GO
North Macedonia,MKD,2020,5.34,3330.0,0,0.0,100.0,0.0,27.715355805243448,,GO
North Macedonia,MKD,2021,5.529999999999999,3110.0,0,0.0,100.0,0.0,29.837251356238703,,GO
North Macedonia,MKD,2022,5.9399999999999995,3710.0,0,0.0,100.0,0.0,27.104377104377114,,GO
North Macedonia,MKD,2023,6.91,3920.0,0,0.0,100.0,0.0,32.272069464544145,,GO
North Macedonia,MKD,2024,5.8,3300.0,0,0.0,100.0,0.0,33.10344827586207,,GO
Norway,NOR,2020,154.32,4690.0,145.47668900000002,94.26949779678591,5.730502203214087,95.68739722423206,98.51607050285124,,GO
Norway,NOR,2021,157.13,4230.0,150.01349700000003,95.47094571374024,4.529054286259765,96.12552672049213,99.31903519378858,,GO
Norway,NOR,2022,145.42000000000002,4310.0,138.181783,95.0225436666208,4.977456333379195,96.32748902056464,98.64530325952414,,GO
Norway,NOR,2023,153.53,4680.0,301.16852800000004,196.16265746108255,-96.16265746108255,199.21188516999604,98.46935452354589,,GO
Norway,NOR,2024,156.12,4800.0,302.451176,193.72993594670766,-93.72993594670766,196.92030987565911,98.39226236228544,,GO
Oman,OMN,2020,76.96154910278618,21780.0,0,0.0,100.0,0.0,0.5954515000135587,,GO
Oman,OMN,2021,82.81227449053029,23330.0,0.206506,0.2493664149070248,99.75063358509297,13.530867377561892,1.8429447865296995,,I-REC
Oman,OMN,2022,86.630620568,24150.0,0.46253317088,0.533914183977175,99.46608581602283,12.736586713498449,4.191972276303225,,I-REC
Oman,OMN,2023,89.97573843026031,24570.0,2.0280211121800003,2.253964399249591,97.7460356007504,49.983741381760424,4.509395129177116,,I-REC
Oman,OMN,2024,92.48197002804832,23640.0,1.7242317995299998,1.8643977837053725,98.13560221629463,40.55898563529689,4.59675643880714,,I-REC
Pakistan,PAK,2020,144.45999999999998,70130.0,0,0.0,100.0,0.0,28.104665651391386,,GO
Pakistan,PAK,2021,161.53,74870.0,0,0.0,100.0,0.0,27.29523927443818,,GO
Pakistan,PAK,2022,174.29,76260.0,0.06001285258,0.03443275723219921,99.9655672427678,0.12280100793943118,28.039474439153132,,I-REC
Pakistan,PAK,2023,179.10999999999999,76450.0,0.419711801817,0.23433186411534815,99.76566813588465,0.8085374721961087,28.982189715817096,,I-REC
Pakistan,PAK,2024,182.1,72820.0,0.493256738558,0.2708713556057112,99.7291286443943,0.8231921538017356,32.90499725425591,,I-REC
"Palestine, State of",PSE,2020,0.8400000000000001,440.0,0,0.0,100.0,0.0,21.428571428571423,,GO
"Palestine, State of",PSE,2021,0.9099999999999999,460.0,0,0.0,100.0,0.0,24.17582417582418,,GO
"Palestine, State of",PSE,2022,1.02,470.0,0,0.0,100.0,0.0,33.333333333333336,,GO
Panama,PAN,2020,10.94,1980.0,0.43713599999999997,3.9957586837294334,96.00424131627057,5.279420289855072,75.68555758683729,,I-REC
Panama,PAN,2021,12.110000000000001,1960.0,0.435546,3.596581337737407,96.4034186622626,4.589525816649105,78.3649876135425,,I-REC
Panama,PAN,2022,12.25,2070.0,0.352478438379,2.87737500717551,97.12262499282448,3.725987720708246,77.22448979591836,,I-REC
Panama,PAN,2023,12.870000000000001,3330.0,0.489994669047,3.8072623857575754,96.19273761424242,6.163454956566038,61.771561771561764,,I-REC
Panama,PAN,2024,0.0,0.0,0.808681298463,,100.0,,,,I-REC
Papua New Guinea,PNG,2020,4.1,2010.0,0,0.0,100.0,0.0,27.317073170731714,,GO
Papua New Guinea,PNG,2021,4.529999999999999,2300.0,0,0.0,100.0,0.0,24.72406181015453,,GO
Papua New Guinea,PNG,2022,4.59,2430.0,0,0.0,100.0,0.0,21.13289760348584,,GO
Papua New Guinea,PNG,2023,4.73,2430.0,0,0.0,100.0,0.0,23.678646934460886,,GO
Paraguay,PRY,2020,46.629999999999995,1160.0,0,0.0,100.0,0.0,100.0,,GO
Paraguay,PRY,2021,40.84,1020.0,0,0.0,100.0,0.0,100.0,,GO
Paraguay,PRY,2022,44.11,1090.0,0,0.0,100.0,0.0,100.0,,GO
Paraguay,PRY,2023,44.24,1100.0,0,0.0,100.0,0.0,100.0,,GO
Peru,PER,2020,52.99,12700.0,0.235774,0.4449405548216645,99.55505944517833,0.7008739595719382,63.48367616531421,,I-REC
Peru,PER,2021,56.99,14300.0,3.691449,6.477362695209686,93.52263730479031,10.519945853519522,61.57220565011404,,I-REC
Peru,PER,2022,59.9,17240.0,3.5742100015369997,5.966961605237062,94.03303839476294,10.801480814557266,55.24207011686144,,I-REC
Peru,PER,2023,62.19,18690.0,7.086062481400999,11.394215278020582,88.60578472197942,21.472916610306058,53.063193439459724,,I-REC
Peru,PER,2024,63.85,16810.0,9.937767003982,15.56423963035552,84.43576036964448,26.255659191498022,59.279561472200456,,I-REC
Philippines,PHL,2020,101.75,60930.0,1.137477,1.1179135135135136,98.88208648648649,5.266097222222221,21.228501228501234,,I-REC
Philippines,PHL,2021,105.75,63410.0,1.825105,1.7258676122931442,98.27413238770686,7.7995940170940194,22.12765957446808,,I-REC
Philippines,PHL,2022,111.52,67210.0,3.1110780481999996,2.7897041321736005,97.2102958678264,12.600559125961924,22.139526542324248,,I-REC
Philippines,PHL,2023,116.76,71520.0,4.59592955433,3.9362192140544705,96.06378078594553,17.93883510667447,21.942446043165464,,I-REC
Philippines,PHL,2024,125.86000000000001,77200.0,4.747111515329999,3.771739643516605,96.22826035648339,17.356897679451553,21.73049419990465,,I-REC
Poland,POL,2020,157.15,116090.0,0,0.0,100.0,0.0,17.963728921412663,,GO
Poland,POL,2021,178.79,135320.0,0,0.0,100.0,0.0,17.0926785614408,,GO
Poland,POL,2022,178.6,130910.0,0,0.0,100.0,0.0,21.1030235162374,,GO
Poland,POL,2023,164.45,107760.0,0,0.0,100.0,0.0,27.236242018850714,,GO
Poland,POL,2024,170.07,104550.0,0,0.0,100.0,0.0,29.846533780208155,,GO
Portugal,PRT,2020,51.39,12760.0,4.216127,8.204177855613933,91.79582214438607,14.002414480239125,58.591165596419536,,GO
Portugal,PRT,2021,49.22,10360.0,34.42023,69.93138967899228,30.068610321007725,99.53007609384908,64.07964242177975,,GO
Portugal,PRT,2022,46.33,10440.0,24.85172,53.64066479602849,46.35933520397151,82.62592538935168,59.59421541118066,,GO
Portugal,PRT,2023,46.19,7310.0,32.161517,69.62874431695172,30.371255683048275,89.80353095030515,74.496644295302,,GO
Portugal,PRT,2024,46.75,5230.0,36.526815,78.13222459893048,21.867775401069522,89.53061935807422,85.3048128342246,,GO
Puerto Rico,PRI,2020,19.07,12760.0,0,0.0,100.0,0.0,3.985317252228632,,GO
Puerto Rico,PRI,2021,19.36,12880.0,0,0.0,100.0,0.0,4.648760330578513,,GO
Puerto Rico,PRI,2022,19.9,13150.0,0,0.0,100.0,0.0,5.376884422110553,,GO
Puerto Rico,PRI,2023,19.9,13150.0,0,0.0,100.0,0.0,5.376884422110553,,GO
Puerto Rico,PRI,2024,18.72,12440.0,0,0.0,100.0,0.0,5.822649572649573,,GO
Qatar,QAT,2020,49.4,29770.0,0,0.0,100.0,0.0,0.2834008097165992,,GO
Qatar,QAT,2021,51.79,31200.0,0,0.0,100.0,0.0,0.2896312029349296,,GO
Qatar,QAT,2022,54.17,32649.999999999996,0,0.0,100.0,0.0,0.2584456341148237,,GO
Qatar,QAT,2023,55.14,33230.0,0,0.0,100.0,0.0,0.25389916575988397,,GO
Qatar,QAT,2024,58.64,35350.0,0,0.0,100.0,0.0,0.2387448840381992,,GO
Romania,ROU,2020,55.21,15340.0,0,0.0,100.0,0.0,44.575258105415685,,GO
Romania,ROU,2021,58.56,16980.0,0,0.0,100.0,0.0,44.979508196721305,,GO
Romania,ROU,2022,54.74,16300.0,0,0.0,100.0,0.0,43.14943368651809,,GO
Romania,ROU,2023,56.949999999999996,13850.0,0,0.0,100.0,0.0,49.798068481123806,,GO
Romania,ROU,2024,52.88,13000.0,0,0.0,100.0,0.0,47.63615733736762,,GO
Russian Fed,RUS,2020,1085.42,453330.0,0.649717,0.05985858008881354,99.94014141991119,0.3004471676300578,19.92316338375928,,I-REC
Russian Fed,RUS,2021,1157.07,493870.0,2.925069,0.25279965775622915,99.74720034224377,1.3281279513258264,19.03428487472668,,I-REC
Russian Fed,RUS,2022,1166.94,509180.0,0.150707,0.012914717123416799,99.98708528287658,0.07347618351128664,17.576739163967297,,I-REC
Russian Fed,RUS,2023,1178.25,521760.0,0,0.0,100.0,0.0,17.7466581795035,,GO
Russian Fed,RUS,2024,1209.31,539560.0,0,0.0,100.0,0.0,18.09792360933094,,GO
Rwanda,RWA,2020,0.89,220.0,0,0.0,100.0,0.0,62.92134831460675,,GO
Rwanda,RWA,2021,1.0,280.0,0,0.0,100.0,0.0,59.00000000000001,,GO
Rwanda,RWA,2022,1.04,300.0,0,0.0,100.0,0.0,57.6923076923077,,GO
Rwanda,RWA,2023,1.06,320.0,0,0.0,100.0,0.0,56.60377358490567,,GO
Réunion,REU,2020,3.7899999999999996,2440.0,0,0.0,100.0,0.0,24.53825857519789,,GO
Réunion,REU,2021,3.09,1770.0,0,0.0,100.0,0.0,28.155339805825243,,GO
Réunion,REU,2022,3.37,1770.0,0,0.0,100.0,0.0,34.12462908011869,,GO
"Saint Helena, Ascension and Tristan da Cunha",SHN,2020,0.01,10.0,0,0.0,100.0,,0.0,,GO
"Saint Helena, Ascension and Tristan da Cunha",SHN,2021,0.01,10.0,0,0.0,100.0,,0.0,,GO
"Saint Helena, Ascension and Tristan da Cunha",SHN,2022,0.01,10.0,0,0.0,100.0,,0.0,,GO
Saint Kitts and Nevis,KNA,2020,0.22,140.0,0,0.0,100.0,0.0,4.545454545454546,,GO
Saint Kitts and Nevis,KNA,2021,0.22,140.0,0,0.0,100.0,0.0,4.545454545454546,,GO
Saint Kitts and Nevis,KNA,2022,0.22,140.0,0,0.0,100.0,0.0,4.545454545454546,,GO
Saint Lucia,LCA,2020,0.38,240.0,0,0.0,100.0,0.0,2.631578947368421,,GO
Saint Lucia,LCA,2021,0.4,260.0,0,0.0,100.0,0.0,2.5,,GO
Saint Lucia,LCA,2022,0.4,260.0,0,0.0,100.0,0.0,2.5,,GO
Saint Pierre and Miquelon,SPM,2020,0.05,30.0,0,0.0,100.0,,0.0,,GO
Saint Pierre and Miquelon,SPM,2021,0.05,30.0,0,0.0,100.0,,0.0,,GO
Saint Pierre and Miquelon,SPM,2022,0.05,30.0,0,0.0,100.0,,0.0,,GO
Saint Vincent and the Grenadines,VCT,2020,0.15,90.0,0,0.0,100.0,0.0,13.333333333333334,,GO
Saint Vincent and the Grenadines,VCT,2021,0.13999999999999999,80.0,0,0.0,100.0,0.0,14.285714285714288,,GO
Saint Vincent and the Grenadines,VCT,2022,0.15,90.0,0,0.0,100.0,0.0,13.333333333333334,,GO
Saint Vincent and the Grenadines,VCT,2023,0.15,90.0,0,0.0,100.0,0.0,13.333333333333334,,GO
Samoa,WSM,2020,0.18,70.0,0,0.0,100.0,0.0,38.88888888888889,,GO
Samoa,WSM,2021,0.16999999999999998,60.0,0,0.0,100.0,0.0,47.05882352941177,,GO
Samoa,WSM,2022,0.16,60.0,0,0.0,100.0,0.0,43.75000000000001,,GO
Samoa,WSM,2023,0.15,60.0,0,0.0,100.0,0.0,40.0,,GO
Sao Tome and Principe,STP,2020,0.11,70.0,0,0.0,100.0,0.0,9.090909090909092,,GO
Sao Tome and Principe,STP,2021,0.11,70.0,0,0.0,100.0,0.0,9.090909090909092,,GO
Sao Tome and Principe,STP,2022,0.09,50.0,0,0.0,100.0,0.0,11.111111111111112,,GO
Saudi Arabia,SAU,2020,380.9,267340.0,0,0.0,100.0,0.0,0.2415332108164873,,GO
Saudi Arabia,SAU,2021,392.95,276020.0,0.0001,2.544853034737244e-05,99.99997455146965,0.01,0.2544853034737244,,I-REC
Saudi Arabia,SAU,2022,409.84000000000003,286910.0,0.118731,0.02897008588717548,99.97102991411282,5.907014925373135,0.49043529182119844,,I-REC
Saudi Arabia,SAU,2023,429.25,299320.0,1.90000349352,0.44263331241001747,99.55736668758998,40.254311303389834,1.0995923121723936,,I-REC
Saudi Arabia,SAU,2024,454.64000000000004,314590.0,10.351586144738999,2.2768753617673316,97.72312463823266,105.4133008629226,2.159950730248108,,I-REC
Senegal,SEN,2020,6.06,3410.0,0,0.0,100.0,0.0,16.831683168316832,,GO
Senegal,SEN,2021,6.66,3640.0,0,0.0,100.0,0.0,20.27027027027027,,GO
Senegal,SEN,2022,7.5,3950.0,0,0.0,100.0,0.0,23.333333333333332,,GO
Senegal,SEN,2023,8.049999999999999,4310.0,0,0.0,100.0,0.0,21.73913043478261,,GO
Serbia,SRB,2020,37.18,27370.0,0.179054,0.48158687466379774,99.5184131253362,1.762342519685039,27.326519634211945,,GO
Serbia,SRB,2021,37.46,24960.0,0.772783,2.0629551521623064,97.9370448478377,6.157633466135458,33.502402562733586,,GO
Serbia,SRB,2022,34.839999999999996,24760.0,1.460915,4.193211825487945,95.80678817451205,14.876934826883911,28.18599311136624,,GO
Serbia,SRB,2023,39.17,25130.0,10.580808000000001,27.012529997447025,72.98747000255298,77.85730684326711,34.694919581312234,,GO
Serbia,SRB,2024,37.46,25110.0,2.295357,6.127487987186332,93.87251201281367,19.618435897435894,31.23331553657235,,GO
Seychelles,SYC,2020,0.59,340.0,0,0.0,100.0,0.0,11.864406779661016,,GO
Seychelles,SYC,2021,0.6,340.0,0,0.0,100.0,0.0,13.333333333333334,,GO
Seychelles,SYC,2022,0.62,350.0,0,0.0,100.0,0.0,14.516129032258062,,GO
